IP,Source,Country,State,Region,City,unknown_1,Latitude,Longitude,unknown_2,unknown_3
139.59.169.103, GeoIP City Edition, Rev 1: GB, M1, Slough, London, EC2V, 51.514198, -0.093100, 0, 0
139.59.17.105, GeoIP City Edition, Rev 1: IN, 19, Karnataka, Bangalore, 560100, 12.983300, 77.583298, 0, 0
139.59.18.215, GeoIP City Edition, Rev 1: IN, 19, Karnataka, Bangalore, 560100, 12.983300, 77.583298, 0, 0
139.59.236.151, GeoIP City Edition, Rev 1: SG, 00, N/A, Singapore, N/A, 1.293100, 103.855797, 0, 0
139.59.241.75, GeoIP City Edition, Rev 1: SG, 00, N/A, Singapore, N/A, 1.293100, 103.855797, 0, 0
139.59.70.186, GeoIP City Edition, Rev 1: IN, 19, Karnataka, Bangalore, 560100, 12.983300, 77.583298, 0, 0
139.59.79.235, GeoIP City Edition, Rev 1: IN, 19, Karnataka, Bangalore, 560100, 12.983300, 77.583298, 0, 0
139.59.83.179, GeoIP City Edition, Rev 1: IN, 19, Karnataka, Bangalore, 560100, 12.983300, 77.583298, 0, 0
139.59.88.86, GeoIP City Edition, Rev 1: IN, 19, Karnataka, Bangalore, 560100, 12.983300, 77.583298, 0, 0
140.143.136.89, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
140.143.152.29, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
140.143.28.158, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
140.143.57.203, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
140.143.9.175, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
140.206.223.56, GeoIP City Edition, Rev 1: CN, 23, Shanghai, Shanghai, N/A, 31.045601, 121.399696, 0, 0
140.238.188.191, GeoIP City Edition, Rev 1: US, CA, California, Redwood City, 94065, 37.533100, -122.247101, 807, 650
140.238.244.154, GeoIP City Edition, Rev 1: US, CA, California, Redwood City, 94065, 37.533100, -122.247101, 807, 650
140.249.19.110, GeoIP City Edition, Rev 1: CN, 25, Shandong, Jinan, N/A, 36.668301, 116.997200, 0, 0
14.139.242.247, GeoIP City Edition, Rev 1: IN, N/A, N/A, N/A, N/A, 20.000000, 77.000000, 0, 0
14.161.45.187, GeoIP City Edition, Rev 1: VN, 35, Thai Binh, Ho Chi Minh City, N/A, 10.814200, 106.643799, 0, 0
141.98.80.69, GeoIP City Edition, Rev 1: IP Address not found
141.98.80.70, GeoIP City Edition, Rev 1: IP Address not found
141.98.80.71, GeoIP City Edition, Rev 1: IP Address not found
141.98.80.82, GeoIP City Edition, Rev 1: IP Address not found
141.98.80.83, GeoIP City Edition, Rev 1: IP Address not found
141.98.80.85, GeoIP City Edition, Rev 1: IP Address not found
14.21.36.84, GeoIP City Edition, Rev 1: CN, 30, Guangdong, Guangzhou, N/A, 23.116699, 113.250000, 0, 0
14.241.245.179, GeoIP City Edition, Rev 1: VN, 01, An Giang, Hanoi, N/A, 21.033300, 105.849998, 0, 0
142.44.185.242, GeoIP City Edition, Rev 1: CA, QC, Quebec, Montréal, H3A, 45.504002, -73.574699, 0, 0
142.93.103.141, GeoIP City Edition, Rev 1: CA, ON, Ontario, Toronto, M5B, 43.657200, -79.378304, 0, 0
142.93.109.2, GeoIP City Edition, Rev 1: CA, ON, Ontario, Toronto, M5B, 43.657200, -79.378304, 0, 0
142.93.141.192, GeoIP City Edition, Rev 1: CA, ON, Ontario, Toronto, M5B, 43.657200, -79.378304, 0, 0
142.93.172.70, GeoIP City Edition, Rev 1: CA, ON, Ontario, Toronto, M5B, 43.657200, -79.378304, 0, 0
142.93.211.192, GeoIP City Edition, Rev 1: CA, ON, Ontario, Toronto, M5B, 43.657200, -79.378304, 0, 0
142.93.56.57, GeoIP City Edition, Rev 1: CA, ON, Ontario, Toronto, M5B, 43.657200, -79.378304, 0, 0
142.93.68.181, GeoIP City Edition, Rev 1: CA, ON, Ontario, Toronto, M5B, 43.657200, -79.378304, 0, 0
142.93.78.168, GeoIP City Edition, Rev 1: CA, ON, Ontario, Toronto, M5B, 43.657200, -79.378304, 0, 0
143.110.188.27, GeoIP City Edition, Rev 1: US, MN, Minnesota, Duluth, 55811, 46.848801, -92.203201, 676, 218
143.110.188.7, GeoIP City Edition, Rev 1: US, MN, Minnesota, Duluth, 55811, 46.848801, -92.203201, 676, 218
143.110.227.107, GeoIP City Edition, Rev 1: US, MN, Minnesota, Duluth, 55811, 46.848801, -92.203201, 676, 218
143.110.248.63, GeoIP City Edition, Rev 1: US, MN, Minnesota, Duluth, 55811, 46.848801, -92.203201, 676, 218
143.110.250.161, GeoIP City Edition, Rev 1: US, MN, Minnesota, Duluth, 55811, 46.848801, -92.203201, 676, 218
144.126.199.235, GeoIP City Edition, Rev 1: US, MD, Maryland, Baltimore, 21210, 39.355499, -76.635498, 512, 410
144.163.97.217, GeoIP City Edition, Rev 1: US, LA, Louisiana, Monroe, 71203, 32.597900, -92.023499, 628, 318
144.168.57.89, GeoIP City Edition, Rev 1: US, AZ, Arizona, Phoenix, 85034, 33.431900, -112.014999, 753, 602
144.34.130.253, GeoIP City Edition, Rev 1: US, MN, Minnesota, Minneapolis, 55415, 44.974098, -93.256500, 613, 612
144.34.234.6, GeoIP City Edition, Rev 1: US, MN, Minnesota, Minneapolis, 55415, 44.974098, -93.256500, 613, 612
14.52.190.204, GeoIP City Edition, Rev 1: KR, 11, Seoul-t'ukpyolsi, Seoul, N/A, 37.598499, 126.978302, 0, 0
145.239.224.31, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
145.239.233.162, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
145.239.82.11, GeoIP City Edition, Rev 1: PL, N/A, N/A, N/A, N/A, 52.239399, 21.036200, 0, 0
145.239.88.43, GeoIP City Edition, Rev 1: PL, N/A, N/A, N/A, N/A, 52.239399, 21.036200, 0, 0
146.56.231.240, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
146.59.150.236, GeoIP City Edition, Rev 1: NO, 12, Oslo, Oslo, 0001, 59.904999, 10.748700, 0, 0
146.59.154.120, GeoIP City Edition, Rev 1: NO, 12, Oslo, Oslo, 0001, 59.904999, 10.748700, 0, 0
146.59.196.252, GeoIP City Edition, Rev 1: NO, 12, Oslo, Oslo, 0001, 59.904999, 10.748700, 0, 0
146.59.239.126, GeoIP City Edition, Rev 1: NO, 12, Oslo, Oslo, 0001, 59.904999, 10.748700, 0, 0
146.59.3.125, GeoIP City Edition, Rev 1: NO, 12, Oslo, Oslo, 0001, 59.904999, 10.748700, 0, 0
147.135.173.235, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
147.135.211.73, GeoIP City Edition, Rev 1: PL, N/A, N/A, N/A, N/A, 52.239399, 21.036200, 0, 0
148.102.19.144, GeoIP City Edition, Rev 1: PE, 15, Lima, Lima, N/A, -12.050000, -77.050003, 0, 0
148.153.160.150, GeoIP City Edition, Rev 1: US, TX, Texas, Plano, 75024, 33.081200, -96.813301, 623, 972
148.251.212.110, GeoIP City Edition, Rev 1: DE, N/A, N/A, N/A, N/A, 51.299301, 9.491000, 0, 0
148.70.102.69, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
148.70.250.254, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
148.72.208.210, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
148.72.22.191, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
149.202.161.57, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
149.202.251.68, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
149.202.55.18, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
149.202.63.237, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
149.56.100.209, GeoIP City Edition, Rev 1: CA, QC, Quebec, Pierrefonds, H8Z, 45.466702, -73.883301, 0, 0
149.56.110.240, GeoIP City Edition, Rev 1: CA, QC, Quebec, Pierrefonds, H8Z, 45.466702, -73.883301, 0, 0
150.109.99.243, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
150.136.152.190, GeoIP City Edition, Rev 1: US, CA, California, Redwood City, 94065, 37.533100, -122.247101, 807, 650
150.136.196.4, GeoIP City Edition, Rev 1: US, CA, California, Redwood City, 94065, 37.533100, -122.247101, 807, 650
150.136.208.168, GeoIP City Edition, Rev 1: US, CA, California, Redwood City, 94065, 37.533100, -122.247101, 807, 650
150.136.40.83, GeoIP City Edition, Rev 1: US, CA, California, Redwood City, 94065, 37.533100, -122.247101, 807, 650
150.136.5.77, GeoIP City Edition, Rev 1: US, CA, California, Redwood City, 94065, 37.533100, -122.247101, 807, 650
150.158.165.134, GeoIP City Edition, Rev 1: BE, 09, West-Vlaanderen, Kortrijk, 8500, 50.827999, 3.264900, 0, 0
150.158.168.214, GeoIP City Edition, Rev 1: BE, 09, West-Vlaanderen, Kortrijk, 8500, 50.827999, 3.264900, 0, 0
150.158.172.248, GeoIP City Edition, Rev 1: BE, 09, West-Vlaanderen, Kortrijk, 8500, 50.827999, 3.264900, 0, 0
150.158.173.114, GeoIP City Edition, Rev 1: BE, 09, West-Vlaanderen, Kortrijk, 8500, 50.827999, 3.264900, 0, 0
150.158.174.230, GeoIP City Edition, Rev 1: BE, 09, West-Vlaanderen, Kortrijk, 8500, 50.827999, 3.264900, 0, 0
150.158.194.184, GeoIP City Edition, Rev 1: BE, 09, West-Vlaanderen, Kortrijk, 8500, 50.827999, 3.264900, 0, 0
150.158.214.144, GeoIP City Edition, Rev 1: BE, 09, West-Vlaanderen, Kortrijk, 8500, 50.827999, 3.264900, 0, 0
150.95.148.208, GeoIP City Edition, Rev 1: JP, N/A, N/A, N/A, N/A, 35.689999, 139.690002, 0, 0
150.95.177.195, GeoIP City Edition, Rev 1: JP, N/A, N/A, N/A, N/A, 35.689999, 139.690002, 0, 0
151.0.149.34, GeoIP City Edition, Rev 1: IT, 09, Lombardia, Milan, 20143, 45.437099, 9.154400, 0, 0
151.226.169.59, GeoIP City Edition, Rev 1: GB, D1, Darlington, Darlington, DL3, 54.533298, -1.566700, 0, 0
151.253.125.137, GeoIP City Edition, Rev 1: AE, 01, Abu Dhabi, Abu Dhabi, N/A, 24.466700, 54.366699, 0, 0
151.69.170.146, GeoIP City Edition, Rev 1: IT, 15, Sicilia, Altavilla Milicia, 90010, 38.037998, 13.549500, 0, 0
151.80.38.48, GeoIP City Edition, Rev 1: FR, B4, Nord-Pas-de-Calais, Roubaix, N/A, 50.694199, 3.174600, 0, 0
152.136.111.240, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
152.136.19.170, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
152.136.204.118, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
152.136.224.227, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
152.136.98.80, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
152.168.198.221, GeoIP City Edition, Rev 1: AR, 01, Buenos Aires, La Plata, 1900, -34.931400, -57.948898, 0, 0
152.182.83.213, GeoIP City Edition, Rev 1: US, VA, Virginia, Ashburn, 20147, 39.018002, -77.539001, 511, 703
152.32.130.121, GeoIP City Edition, Rev 1: US, NC, North Carolina, Murfreesboro, 27855, 36.424099, -77.066002, 544, 252
152.32.144.26, GeoIP City Edition, Rev 1: US, NC, North Carolina, Murfreesboro, 27855, 36.424099, -77.066002, 544, 252
152.32.227.247, GeoIP City Edition, Rev 1: US, NC, North Carolina, Murfreesboro, 27855, 36.424099, -77.066002, 544, 252
152.32.253.118, GeoIP City Edition, Rev 1: US, NC, North Carolina, Murfreesboro, 27855, 36.424099, -77.066002, 544, 252
152.67.173.121, GeoIP City Edition, Rev 1: US, CA, California, Redwood City, 94065, 37.533100, -122.247101, 807, 650
152.67.18.8, GeoIP City Edition, Rev 1: US, CA, California, Redwood City, 94065, 37.533100, -122.247101, 807, 650
152.67.35.185, GeoIP City Edition, Rev 1: US, CA, California, Redwood City, 94065, 37.533100, -122.247101, 807, 650
152.67.7.93, GeoIP City Edition, Rev 1: US, CA, California, Redwood City, 94065, 37.533100, -122.247101, 807, 650
152.89.239.85, GeoIP City Edition, Rev 1: IP Address not found
153.120.135.253, GeoIP City Edition, Rev 1: JP, 32, Osaka, Osaka, 543-0062, 34.686401, 135.520004, 0, 0
154.126.32.138, GeoIP City Edition, Rev 1: MG, 04, Toamasina, Tamatave, N/A, -18.166700, 49.383301, 0, 0
154.8.137.54, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
154.8.147.238, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
154.85.58.45, GeoIP City Edition, Rev 1: US, N/A, N/A, N/A, N/A, 37.750999, -97.821999, 0, 0
155.4.70.11, GeoIP City Edition, Rev 1: SE, 27, Skane Lan, Landskrona, 261 00, 55.866699, 12.833300, 0, 0
157.230.109.166, GeoIP City Edition, Rev 1: US, GA, Georgia, Duluth, 30097, 34.040798, -84.166496, 524, 770
157.230.122.80, GeoIP City Edition, Rev 1: US, GA, Georgia, Duluth, 30097, 34.040798, -84.166496, 524, 770
157.230.143.1, GeoIP City Edition, Rev 1: US, GA, Georgia, Duluth, 30097, 34.040798, -84.166496, 524, 770
157.230.163.6, GeoIP City Edition, Rev 1: US, GA, Georgia, Duluth, 30097, 34.040798, -84.166496, 524, 770
157.230.249.74, GeoIP City Edition, Rev 1: US, GA, Georgia, Duluth, 30097, 34.040798, -84.166496, 524, 770
157.230.254.15, GeoIP City Edition, Rev 1: US, GA, Georgia, Duluth, 30097, 34.040798, -84.166496, 524, 770
157.230.33.158, GeoIP City Edition, Rev 1: US, GA, Georgia, Duluth, 30097, 34.040798, -84.166496, 524, 770
157.230.87.239, GeoIP City Edition, Rev 1: US, GA, Georgia, Duluth, 30097, 34.040798, -84.166496, 524, 770
157.245.131.226, GeoIP City Edition, Rev 1: US, OR, Oregon, Eugene, 97402, 44.048599, -123.219704, 801, 541
157.245.137.145, GeoIP City Edition, Rev 1: US, OR, Oregon, Eugene, 97402, 44.048599, -123.219704, 801, 541
157.245.166.197, GeoIP City Edition, Rev 1: US, OR, Oregon, Eugene, 97402, 44.048599, -123.219704, 801, 541
157.245.168.191, GeoIP City Edition, Rev 1: US, OR, Oregon, Eugene, 97402, 44.048599, -123.219704, 801, 541
157.245.179.108, GeoIP City Edition, Rev 1: US, OR, Oregon, Eugene, 97402, 44.048599, -123.219704, 801, 541
157.245.227.165, GeoIP City Edition, Rev 1: US, OR, Oregon, Eugene, 97402, 44.048599, -123.219704, 801, 541
157.245.230.64, GeoIP City Edition, Rev 1: US, OR, Oregon, Eugene, 97402, 44.048599, -123.219704, 801, 541
157.245.252.154, GeoIP City Edition, Rev 1: US, OR, Oregon, Eugene, 97402, 44.048599, -123.219704, 801, 541
157.245.64.140, GeoIP City Edition, Rev 1: US, OR, Oregon, Eugene, 97402, 44.048599, -123.219704, 801, 541
158.69.201.249, GeoIP City Edition, Rev 1: CA, QC, Quebec, Montréal, H3G, 45.500000, -73.583298, 0, 0
159.192.143.249, GeoIP City Edition, Rev 1: TH, 22, Khon Kaen, Bangkok, 96546, 13.754000, 100.501404, 0, 0
159.203.42.15, GeoIP City Edition, Rev 1: CA, ON, Ontario, Toronto, M5A, 43.655499, -79.362602, 0, 0
159.203.63.125, GeoIP City Edition, Rev 1: CA, ON, Ontario, Toronto, M5A, 43.655499, -79.362602, 0, 0
159.203.73.130, GeoIP City Edition, Rev 1: US, NJ, New Jersey, Clifton, 07014, 40.832600, -74.130699, 501, 973
159.65.119.25, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt, 09079, 50.116699, 8.683300, 0, 0
159.65.120.158, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt, 09079, 50.116699, 8.683300, 0, 0
159.65.146.232, GeoIP City Edition, Rev 1: IN, 19, Karnataka, Bangalore, 560100, 12.983300, 77.583298, 0, 0
159.65.149.253, GeoIP City Edition, Rev 1: IN, 19, Karnataka, Bangalore, 560100, 12.983300, 77.583298, 0, 0
159.65.149.54, GeoIP City Edition, Rev 1: IN, 19, Karnataka, Bangalore, 560100, 12.983300, 77.583298, 0, 0
159.65.150.151, GeoIP City Edition, Rev 1: IN, 19, Karnataka, Bangalore, 560100, 12.983300, 77.583298, 0, 0
159.65.180.64, GeoIP City Edition, Rev 1: US, NJ, New Jersey, Clifton, 07014, 40.832600, -74.130699, 501, 973
159.65.72.148, GeoIP City Edition, Rev 1: US, CA, California, Santa Clara, 95051, 37.350101, -121.985397, 807, 408
159.65.81.49, GeoIP City Edition, Rev 1: GB, M1, Slough, London, EC2V, 51.514198, -0.093100, 0, 0
159.75.16.100, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
159.89.132.200, GeoIP City Edition, Rev 1: US, CA, California, Santa Clara, 95051, 37.350101, -121.985397, 807, 408
159.89.159.97, GeoIP City Edition, Rev 1: US, CA, California, Santa Clara, 95051, 37.350101, -121.985397, 807, 408
159.89.164.104, GeoIP City Edition, Rev 1: IN, 19, Karnataka, Bangalore, 560100, 12.983300, 77.583298, 0, 0
159.89.188.167, GeoIP City Edition, Rev 1: US, NJ, New Jersey, Clifton, 07014, 40.832600, -74.130699, 501, 973
159.89.27.2, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt, 09079, 50.116699, 8.683300, 0, 0
159.89.38.228, GeoIP City Edition, Rev 1: US, NJ, New Jersey, Clifton, 07014, 40.832600, -74.130699, 501, 973
159.89.96.26, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt, 09079, 50.116699, 8.683300, 0, 0
160.124.49.215, GeoIP City Edition, Rev 1: ZA, 06, Gauteng, Lynnwood, 0173, -25.759701, 28.265100, 0, 0
160.153.251.87, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
161.117.7.172, GeoIP City Edition, Rev 1: SG, 00, N/A, Singapore, N/A, 1.293100, 103.855797, 0, 0
161.35.101.70, GeoIP City Edition, Rev 1: US, NJ, New Jersey, Mahwah, 07430, 41.077999, -74.176399, 501, 201
161.35.1.55, GeoIP City Edition, Rev 1: US, NJ, New Jersey, Mahwah, 07430, 41.077999, -74.176399, 501, 201
161.35.161.170, GeoIP City Edition, Rev 1: US, NJ, New Jersey, Mahwah, 07430, 41.077999, -74.176399, 501, 201
161.35.47.220, GeoIP City Edition, Rev 1: US, NJ, New Jersey, Mahwah, 07430, 41.077999, -74.176399, 501, 201
162.0.230.31, GeoIP City Edition, Rev 1: CA, ON, Ontario, Scarborough, M1S, 43.794601, -79.264397, 0, 0
162.104.18.250, GeoIP City Edition, Rev 1: US, PA, Pennsylvania, Ickesburg, 17037, 40.437302, -77.421204, 566, 717
162.104.242.194, GeoIP City Edition, Rev 1: US, NC, North Carolina, Mebane, 27302, 36.139900, -79.266502, 518, 919
162.211.225.98, GeoIP City Edition, Rev 1: US, AZ, Arizona, Phoenix, 85034, 33.431900, -112.014999, 753, 602
162.241.121.37, GeoIP City Edition, Rev 1: US, UT, Utah, Provo, 84606, 40.218102, -111.613297, 770, 801
162.243.42.225, GeoIP City Edition, Rev 1: US, NY, New York, New York, 10011, 40.730801, -73.997498, 501, 212
162.243.99.164, GeoIP City Edition, Rev 1: US, NY, New York, New York, 10011, 40.730801, -73.997498, 501, 212
162.244.77.140, GeoIP City Edition, Rev 1: US, FL, Florida, Orlando, 32806, 28.510099, -81.357803, 534, 407
163.172.137.221, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
163.172.167.225, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
163.172.178.167, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
1.63.226.147, GeoIP City Edition, Rev 1: CN, 08, Heilongjiang, Harbin, N/A, 45.750000, 126.650002, 0, 0
163.44.149.20, GeoIP City Edition, Rev 1: SG, 00, N/A, Singapore, N/A, 1.293100, 103.855797, 0, 0
163.44.197.129, GeoIP City Edition, Rev 1: TH, 40, Krung Thep, Bangkok, 96546, 13.754000, 100.501404, 0, 0
164.132.40.238, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
164.132.57.16, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
164.155.91.141, GeoIP City Edition, Rev 1: ZA, 06, Gauteng, Sandton, 2172, -26.049999, 27.966700, 0, 0
165.22.1.175, GeoIP City Edition, Rev 1: US, WA, Washington, Seattle, 98121, 47.614498, -122.348000, 819, 206
165.22.120.146, GeoIP City Edition, Rev 1: US, WA, Washington, Seattle, 98121, 47.614498, -122.348000, 819, 206
165.22.16.134, GeoIP City Edition, Rev 1: US, WA, Washington, Seattle, 98121, 47.614498, -122.348000, 819, 206
165.22.186.178, GeoIP City Edition, Rev 1: US, WA, Washington, Seattle, 98121, 47.614498, -122.348000, 819, 206
165.22.234.248, GeoIP City Edition, Rev 1: US, WA, Washington, Seattle, 98121, 47.614498, -122.348000, 819, 206
165.22.43.247, GeoIP City Edition, Rev 1: US, WA, Washington, Seattle, 98121, 47.614498, -122.348000, 819, 206
165.22.48.140, GeoIP City Edition, Rev 1: US, WA, Washington, Seattle, 98121, 47.614498, -122.348000, 819, 206
165.22.49.42, GeoIP City Edition, Rev 1: US, WA, Washington, Seattle, 98121, 47.614498, -122.348000, 819, 206
165.22.63.151, GeoIP City Edition, Rev 1: US, WA, Washington, Seattle, 98121, 47.614498, -122.348000, 819, 206
165.22.65.188, GeoIP City Edition, Rev 1: US, WA, Washington, Seattle, 98121, 47.614498, -122.348000, 819, 206
165.227.140.245, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt, 09079, 50.116699, 8.683300, 0, 0
165.227.182.136, GeoIP City Edition, Rev 1: US, NJ, New Jersey, Clifton, 07014, 40.832600, -74.130699, 501, 973
165.227.196.248, GeoIP City Edition, Rev 1: US, NJ, New Jersey, North Bergen, 07047, 40.790401, -74.024597, 501, 201
165.227.203.141, GeoIP City Edition, Rev 1: US, NJ, New Jersey, North Bergen, 07047, 40.790401, -74.024597, 501, 201
165.227.225.195, GeoIP City Edition, Rev 1: GB, M1, Slough, London, EC2V, 51.514198, -0.093100, 0, 0
165.227.23.158, GeoIP City Edition, Rev 1: US, CA, California, Santa Clara, 95051, 37.350101, -121.985397, 807, 408
165.227.62.103, GeoIP City Edition, Rev 1: US, CA, California, Santa Clara, 95051, 37.350101, -121.985397, 807, 408
165.232.122.187, GeoIP City Edition, Rev 1: US, PA, Pennsylvania, Pittsburgh, 15212, 40.473400, -79.990303, 508, 412
165.3.86.108, GeoIP City Edition, Rev 1: ZA, 11, Western Cape, Cape Town, 7945, -33.925800, 18.423201, 0, 0
165.84.180.47, GeoIP City Edition, Rev 1: HK, 00, N/A, Central District, N/A, 22.283300, 114.150002, 0, 0
167.114.185.237, GeoIP City Edition, Rev 1: CA, QC, Quebec, Montréal, H3A, 45.504002, -73.574699, 0, 0
167.114.203.73, GeoIP City Edition, Rev 1: CA, QC, Quebec, Montréal, H3A, 45.504002, -73.574699, 0, 0
167.172.145.53, GeoIP City Edition, Rev 1: GB, F8, Hertford, Stevenage, SG1, 51.916698, -0.216700, 0, 0
167.172.16.47, GeoIP City Edition, Rev 1: GB, F8, Hertford, Stevenage, SG1, 51.916698, -0.216700, 0, 0
167.172.165.68, GeoIP City Edition, Rev 1: GB, F8, Hertford, Stevenage, SG1, 51.916698, -0.216700, 0, 0
167.172.169.169, GeoIP City Edition, Rev 1: GB, F8, Hertford, Stevenage, SG1, 51.916698, -0.216700, 0, 0
167.172.38.238, GeoIP City Edition, Rev 1: GB, F8, Hertford, Stevenage, SG1, 51.916698, -0.216700, 0, 0
167.172.64.157, GeoIP City Edition, Rev 1: GB, F8, Hertford, Stevenage, SG1, 51.916698, -0.216700, 0, 0
167.71.146.237, GeoIP City Edition, Rev 1: US, NY, New York, New York, 10020, 40.758400, -73.979401, 501, 212
167.71.167.33, GeoIP City Edition, Rev 1: US, NY, New York, New York, 10020, 40.758400, -73.979401, 501, 212
167.71.230.67, GeoIP City Edition, Rev 1: US, NY, New York, New York, 10020, 40.758400, -73.979401, 501, 212
167.71.5.86, GeoIP City Edition, Rev 1: US, NY, New York, New York, 10020, 40.758400, -73.979401, 501, 212
167.71.6.91, GeoIP City Edition, Rev 1: US, NY, New York, New York, 10020, 40.758400, -73.979401, 501, 212
167.71.86.33, GeoIP City Edition, Rev 1: US, NY, New York, New York, 10020, 40.758400, -73.979401, 501, 212
167.71.99.196, GeoIP City Edition, Rev 1: US, NY, New York, New York, 10020, 40.758400, -73.979401, 501, 212
167.99.110.102, GeoIP City Edition, Rev 1: US, CA, California, Santa Clara, 95051, 37.350101, -121.985397, 807, 408
167.99.137.75, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt, 09079, 50.116699, 8.683300, 0, 0
167.99.212.68, GeoIP City Edition, Rev 1: US, NY, New York, New York, 10013, 40.721401, -74.005203, 501, 212
167.99.226.56, GeoIP City Edition, Rev 1: US, NY, New York, New York, 10013, 40.721401, -74.005203, 501, 212
167.99.254.43, GeoIP City Edition, Rev 1: US, NY, New York, New York, 10013, 40.721401, -74.005203, 501, 212
167.99.37.35, GeoIP City Edition, Rev 1: NL, 07, Noord-Holland, Amsterdam, 1098, 52.352901, 4.941500, 0, 0
167.99.42.90, GeoIP City Edition, Rev 1: NL, 07, Noord-Holland, Amsterdam, 1098, 52.352901, 4.941500, 0, 0
167.99.68.65, GeoIP City Edition, Rev 1: SG, 00, N/A, Singapore, N/A, 1.293100, 103.855797, 0, 0
167.99.99.10, GeoIP City Edition, Rev 1: US, CA, California, Santa Clara, 95051, 37.350101, -121.985397, 807, 408
168.138.213.119, GeoIP City Edition, Rev 1: US, CA, California, Redwood City, 94065, 37.533100, -122.247101, 807, 650
168.62.213.191, GeoIP City Edition, Rev 1: US, CA, California, San Jose, 95141, 37.338799, -121.891403, 807, 408
168.90.89.35, GeoIP City Edition, Rev 1: BR, 20, Piaui, Agua Branca, N/A, -5.889100, -42.634201, 0, 0
170.106.154.181, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
170.106.33.94, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
